cidad_cod,uf_cod,cidad_des,cidad_cod_ibge,cidad_des_abrev,cidad_tip,cidad_cod_prftra,cidad_cod_siafi
3542909,SP,RIBEIRAO BONITO,3542909,,,,6959
3543105,SP,RIBEIRAO CORRENTE,3543105,,,,6963
3543501,SP,RIVERSUL,3543501,,,,6971
3543709,SP,RINCAO,3543709,,,,6975
3544004,SP,RIO DAS PEDRAS,3544004,,,,6981
3544202,SP,RIOLANDIA,3544202,,,,6985
3544608,SP,SABINO,3544608,,,,6993
3544806,SP,SALES,3544806,,,,6997
3545001,SP,SALESOPOLIS,3545001,,,,7001
3545209,SP,SALTO,3545209,,,,7005
3545803,SP,SANTA BARBARA D'OESTE,3545803,,,,7017
3500550,SP,AGUAS DE SANTA BARBARA,3500550,,,,7019
3546108,SP,SANTA CLARA D'OESTE,3546108,,,,7023
3546306,SP,SANTA CRUZ DAS PALMEIRAS,3546306,,,,7027
3546504,SP,SANTA ERNESTINA,3546504,,,,7031
3546702,SP,SANTA GERTRUDES,3546702,,,,7035
3547106,SP,SANTA MERCEDES,3547106,,,,7043
3547304,SP,SANTANA DE PARNAIBA,3547304,,,,7047
3547502,SP,SANTA RITA DO PASSA QUATRO,3547502,,,,7051
3547601,SP,SANTA ROSA DE VITERBO,3547601,,,,7053
3548005,SP,SANTO ANTONIO DE POSSE,3548005,,,,7061
3548203,SP,SANTO ANTONIO DO PINHAL,3548203,,,,7065
3548401,SP,SANTOPOLIS DO AGUAPEI,3548401,,,,7069
3548609,SP,SAO BENTO DO SAPUCAI,3548609,,,,7073
3548708,SP,SAO BERNARDO DO CAMPO,3548708,,,,7075
3548906,SP,SAO CARLOS,3548906,,,,7079
3549201,SP,SAO JOAO DAS DUAS PONTES,3549201,,,,7085
3549300,SP,SAO JOAO DO PAU D'ALHO,3549300,,,,7087
3549508,SP,SAO JOSE DA BELA VISTA,3549508,,,,7091
3549904,SP,SAO JOSE DOS CAMPOS,3549904,,,,7099
3550100,SP,SAO MANUEL,3550100,,,,7103
0000000,SP,DEMAIS MUNICIPIOS,0000000,,,,7108
3550506,SP,SAO PEDRO DO TURVO,3550506,,,,7111
3550704,SP,SAO SEBASTIAO,3550704,,,,7115
3550902,SP,SAO SIMAO,3550902,,,,7119
3551306,SP,SEBASTIANOPOLIS DO SUL,3551306,,,,7127
3551603,SP,SERRA NEGRA,3551603,,,,7133
3551702,SP,SERTAOZINHO,3551702,,,,7135
3551900,SP,SEVERINIA,3551900,,,,7139
3552502,SP,SUZANO,3552502,,,,7151
3552700,SP,TABATINGA,3552700,,,,7155
3552908,SP,TACIBA,3552908,,,,7159
3553104,SP,TAIACU,3553104,,,,7163
3553500,SP,TAPIRAI,3553500,,,,7171
3553708,SP,TAQUARITINGA,3553708,,,,7175
3553906,SP,TARABAI,3553906,,,,7179
3554102,SP,TAUBATE,3554102,,,,7183
3554300,SP,TEODORO SAMPAIO,3554300,,,,7187
3554706,SP,TORRINHA,3554706,,,,7195
3554904,SP,TRES FRONTEIRAS,3554904,,,,7199
3555109,SP,TUPI PAULISTA,3555109,,,,7203
3555307,SP,TURMALINA,3555307,,,,7207
3555703,SP,UNIAO PAULISTA,3555703,,,,7215
3555901,SP,URU,3555901,,,,7219
3556305,SP,VALPARAISO,3556305,,,,7227
3556701,SP,VINHEDO,3556701,,,,7237
3557006,SP,VOTORANTIM,3557006,,,,7243
3507456,SP,BOREBI,3507456,,,,7247
3514957,SP,EMBAUBA,3514957,,,,7251
3515350,SP,EUCLIDES DA CUNHA PAULISTA,3515350,,,,7255
3519253,SP,IARAS,3519253,,,,7259
3544251,SP,ROSANA,3544251,,,,7265
3556453,SP,VARGEM GRANDE PAULISTA,3556453,,,,7273
4309951,RS,IBIRAPUITA,4309951,,,,7299
4323606,RS,VISTA ALEGRE DO PRATA,4323606,,,,7305
4323408,RS,VILA MARIA,4323408,,,,7309
4320651,RS,SILVEIRA MARTINS,4320651,,,,7315
4322558,RS,VANINI,4322558,,,,7319
4322152,RS,TUNAS,4322152,,,,7323
4321857,RS,TRES PALMEIRAS,4321857,,,,7327
4321634,RS,TRES ARROIOS,4321634,,,,7331
4320230,RS,SEDE NOVA,4320230,,,,7335
4316956,RS,SANTA MARIA DO HERVAL,4316956,,,,7337
4319158,RS,SAO MIGUEL DAS MISSOES,4319158,,,,7341
4318465,RS,SAO JOSE DO HERVAL,4318465,,,,7345
4318424,RS,SAO JOAO DA URTIGA,4318424,,,,7349
4315750,RS,RIOZINHO,4315750,,,,7353
4315354,RS,QUINZE DE NOVEMBRO,4315354,,,,7357
4315156,RS,PROGRESSO,4315156,,,,7361
4314753,RS,POCO DAS ANTAS,4314753,,,,7365
4314027,RS,PARAISO DO SUL,4314027,,,,7373
4313359,RS,NOVA ROMA DO SUL,4313359,,,,7377
4313037,RS,NOVA ESPERANCA DO SUL,4313037,,,,7381
4312450,RS,MORRO REDONDO,4312450,,,,7385
4311254,RS,LAGOAO,4311254,,,,7389
4310850,RS,JABOTICABA,4310850,,,,7393
4310553,RS,ITACURUBI,4310553,,,,7397
4100202,PR,ADRIANOPOLIS,4100202,,,,7403
4100301,PR,AGUDOS DO SUL,4100301,,,,7405
4100400,PR,ALMIRANTE TAMANDARE,4100400,,,,7407
4100707,PR,ALTO PIQUIRI,4100707,,,,7411
4101101,PR,ANDIRA,4101101,,,,7419
4101309,PR,ANTONIO OLINTO,4101309,,,,7423
4101507,PR,ARAPONGAS,4101507,,,,7427
4101606,PR,ARAPOTI,4101606,,,,7429
4101705,PR,ARARUNA,4101705,,,,7431
4114906,PR,MARILANDIA DO SUL,4114906,,,,7433
4101903,PR,ASSAI,4101903,,,,7437
4102109,PR,ASTORGA,4102109,,,,7439
4102307,PR,BALSA NOVA,4102307,,,,7443
4102505,PR,BARBOSA FERRAZ,4102505,,,,7447
4102604,PR,BARRACAO,4102604,,,,7449
4102901,PR,BITURUNA,4102901,,,,7455
4103107,PR,BOCAIUVA DO SUL,4103107,,,,7459
4103305,PR,BORRAZOPOLIS,4103305,,,,7463
4103503,PR,CALIFORNIA,4103503,,,,7467
4103701,PR,CAMBE,4103701,,,,7471
4103909,PR,CAMPINA DA LAGOA,4103909,,,,7475
4104105,PR,CAMPO DO TENENTE,4104105,,,,7479
4104303,PR,CAMPO MOURAO,4104303,,,,7483
4104501,PR,CAPANEMA,4104501,,,,7487
4104709,PR,CARLOPOLIS,4104709,,,,7491
4104907,PR,CASTRO,4104907,,,,7495
4105201,PR,CERRO AZUL,4105201,,,,7501
4105508,PR,CIANORTE,4105508,,,,7505
4105706,PR,CLEVELANDIA,4105706,,,,7509
4106100,PR,CONSELHEIRO MAIRINCK,4106100,,,,7519
4106308,PR,CORBELIA,4106308,,,,7523
4106506,PR,CORONEL VIVIDA,4106506,,,,7527
4106605,PR,CRUZEIRO DO OESTE,4106605,,,,7529
4106902,PR,CURITIBA,4106902,,,,7535
0000000,PR,DEMAIS MUNICIPIOS,0000000,,,,7536
4107108,PR,DIAMANTE DO NORTE,4107108,,,,7539
4107306,PR,DOUTOR CAMARGO,4107306,,,,7543
4107504,PR,ENGENHEIRO BELTRAO,4107504,,,,7547
4107702,PR,FENIX,4107702,,,,7551
4108106,PR,FLORIDA,4108106,,,,7559
4108304,PR,FOZ DO IGUACU,4108304,,,,7563
4108502,PR,GENERAL CARNEIRO,4108502,,,,7567
4108809,PR,GUAIRA,4108809,,,,7571
4109005,PR,GUAPIRAMA,4109005,,,,7575
4109203,PR,GUARACI,4109203,,,,7579
4109401,PR,GUARAPUAVA,4109401,,,,7583
4109609,PR,GUARATUBA,4109609,,,,7587
4109708,PR,IBAITI,4109708,,,,7589
4109807,PR,IBIPORA,4109807,,,,7591
4109906,PR,ICARAIMA,4109906,,,,7593
4110003,PR,IGUARACU,4110003,,,,7595
4110201,PR,INACIO MARTINS,4110201,,,,7599
4110508,PR,IPIRANGA,4110508,,,,7603
4110706,PR,IRATI,4110706,,,,7607
4110904,PR,ITAGUAJE,4110904,,,,7611
4111100,PR,ITAMBE,4111100,,,,7615
4111308,PR,ITAUNA DO SUL,4111308,,,,7619
4111506,PR,IVAIPORA,4111506,,,,7623
4111704,PR,JABOTI,4111704,,,,7627
4112306,PR,JAPIRA,4112306,,,,7639
4112504,PR,JARDIM ALEGRE,4112504,,,,7643
4112702,PR,JATAIZINHO,4112702,,,,7647
4112900,PR,JUNDIAI DO SUL,4112900,,,,7651
4113106,PR,KALORE,4113106,,,,7655
4113304,PR,LARANJEIRAS DO SUL,4113304,,,,7659
4113502,PR,LOANDA,4113502,,,,7663
4113700,PR,LONDRINA,4113700,,,,7667
4114104,PR,MANDAGUACU,4114104,,,,7675
4114302,PR,MANDIRITUBA,4114302,,,,7679
4114609,PR,MARECHAL CANDIDO RONDON,4114609,,,,7683
4114807,PR,MARIALVA,4114807,,,,7687
4115200,PR,MARINGA,4115200,,,,7691
4115408,PR,MARMELEIRO,4115408,,,,7695
4115606,PR,MATELANDIA,4115606,,,,7699
4116307,PR,MUNHOZ DE MELO,4116307,,,,7711
4116505,PR,NOVA ALIANCA DO IVAI,4116505,,,,7715
4116604,PR,NOVA AMERICA DA COLINA,4116604,,,,7717
4116901,PR,NOVA ESPERANCA,4116901,,,,7721
4117107,PR,NOVA LONDRINA,4117107,,,,7725
4117404,PR,OURIZONA,4117404,,,,7729
4117602,PR,PALMAS,4117602,,,,7733
4117800,PR,PALMITAL,4117800,,,,7737
4118006,PR,PARAISO DO NORTE,4118006,,,,7741
4118204,PR,PARANAGUA,4118204,,,,7745
4118402,PR,PARANAVAI,4118402,,,,7749
4118600,PR,PAULA FREITAS,4118600,,,,7753
4118709,PR,PAULO FRONTIN,4118709,,,,7755
4118808,PR,PEABIRU,4118808,,,,7757
4119004,PR,PEROLA D'OESTE,4119004,,,,7759
4119103,PR,PIEN,4119103,,,,7761
4119301,PR,PINHAO,4119301,,,,7765
4119509,PR,PIRAQUARA,4119509,,,,7769
4119707,PR,PLANALTINA DO PARANA,4119707,,,,7773
4119905,PR,PONTA GROSSA,4119905,,,,7777
4120101,PR,PORTO AMAZONAS,4120101,,,,7781
4120309,PR,PORTO VITORIA,4120309,,,,7785
4120507,PR,PRIMEIRO DE MAIO,4120507,,,,7789
4120606,PR,PRUDENTOPOLIS,4120606,,,,7791
4120804,PR,QUATRO BARRAS,4120804,,,,7795
4121109,PR,QUINTA DO SOL,4121109,,,,7799
4121505,PR,REBOUCAS,4121505,,,,7807
4121703,PR,RESERVA,4121703,,,,7811
4121901,PR,RIBEIRAO DO PINHAL,4121901,,,,7815
4122305,PR,RIO NEGRO,4122305,,,,7823
4122909,PR,SALTO DO ITARARE,4122909,,,,7835
4123105,PR,SANTA AMELIA,4123105,,,,7839
4123303,PR,SANTA CRUZ DE MONTE CASTELO,4123303,,,,7843
4123808,PR,SANTA IZABEL DO OESTE,4123808,,,,7851
4124004,PR,SANTANA DO ITARARE,4124004,,,,7855
4124202,PR,SANTO ANTONIO DO CAIUA,4124202,,,,7861
4124301,PR,SANTO ANTONIO DO PARAISO,4124301,,,,7863
4124707,PR,SAO JERONIMO DA SERRA,4124707,,,,7869
4124905,PR,SAO JOAO DO CAIUA,4124905,,,,7873
4125100,PR,SAO JOAO DO TRIUNFO,4125100,,,,7877
4125209,PR,SAO JORGE D'OESTE,4125209,,,,7881
4125704,PR,SAO MIGUEL DO IGUACU,4125704,,,,7889
4125803,PR,SAO PEDRO DO IVAI,4125803,,,,7891
4126009,PR,SAO SEBASTIAO DA AMOREIRA,4126009,,,,7895
4126207,PR,SAPOPEMA,4126207,,,,7899
4127106,PR,TELEMACO BORBA,4127106,,,,7915
4127205,PR,TERRA BOA,4127205,,,,7917
4127403,PR,TERRA ROXA,4127403,,,,7921
4127601,PR,TIJUCAS DO SUL,4127601,,,,7925
4127908,PR,TUNEIRAS DO OESTE,4127908,,,,7931
4128005,PR,UBIRATA,4128005,,,,7933
4128401,PR,URAI,4128401,,,,7941
4128609,PR,VERE,4128609,,,,7945
4100509,PR,ALTONIA,4100509,,,,7951
4102000,PR,ASSIS CHATEAUBRIAND,4102000,,,,7953
4105300,PR,CEU AZUL,4105300,,,,7957
4108700,PR,GRANDES RIOS,4108700,,,,7959
4115705,PR,MATINHOS,4115705,,,,7963
4117206,PR,NOVA OLIMPIA,4117206,,,,7967
4123501,PR,SANTA HELENA,4123501,,,,7971
4117222,PR,NOVA SANTA ROSA,4117222,,,,7979
4103057,PR,BOA VISTA DA APARECIDA,4103057,,,,7981
4103354,PR,BRAGANEY,4103354,,,,7983
4120358,PR,PRANCHITA,4120358,,,,7991
4112751,PR,JESUITAS,4112751,,,,7997
4125357,PR,SAO JORGE DO PATROCINIO,4125357,,,,7999
4200101,SC,ABELARDO LUZ,4200101,,,,8001
4200309,SC,AGRONOMICA,4200309,,,,8005
4200507,SC,AGUAS DE CHAPECO,4200507,,,,8009
4200705,SC,ALFREDO WAGNER,4200705,,,,8013
4200903,SC,ANGELINA,4200903,,,,8017
4201307,SC,ARAQUARI,4201307,,,,8025
4201703,SC,ASCURRA,4201703,,,,8033
4201901,SC,AURORA,4201901,,,,8037
4202107,SC,BARRA VELHA,4202107,,,,8041
4202602,SC,BOM RETIRO,4202602,,,,8049
4202800,SC,BRACO DO NORTE,4202800,,,,8053
4203006,SC,CACADOR,4203006,,,,8057
4203204,SC,CAMBORIU,4203204,,,,8061
4203600,SC,CAMPOS NOVOS,4203600,,,,8069
4203808,SC,CANOINHAS,4203808,,,,8073
4204004,SC,CATANDUVAS,4204004,,,,8077
4204103,SC,CAXAMBU DO SUL,4204103,,,,8079
4204202,SC,CHAPECO,4204202,,,,8081
4204608,SC,CRICIUMA,4204608,,,,8089
4204806,SC,CURITIBANOS,4204806,,,,8093
4205001,SC,DIONISIO CERQUEIRA,4205001,,,,8097
0000000,SC,DEMAIS MUNICIPIOS,0000000,,,,8108
4205605,SC,GALVAO,4205605,,,,8109
4206009,SC,GOVERNADOR CELSO RAMOS,4206009,,,,8111
4205803,SC,GARUVA,4205803,,,,8115
4206207,SC,GRAVATAL,4206207,,,,8121
4206405,SC,GUARACIABA,4206405,,,,8125
4206603,SC,GUARUJA DO SUL,4206603,,,,8129
4207007,SC,ICARA,4207007,,,,8137
4207205,SC,IMARUI,4207205,,,,8141
4207403,SC,IMBUIA,4207403,,,,8145
4207601,SC,IPIRA,4207601,,,,8149
4207809,SC,IRANI,4207809,,,,8153
4208203,SC,ITAJAI,4208203,,,,8161
4208609,SC,JABORA,4208609,,,,8169
4208807,SC,JAGUARUNA,4208807,,,,8173
4209003,SC,JOACABA,4209003,,,,8177
4209201,SC,LACERDOPOLIS,4209201,,,,8181
4209409,SC,LAGUNA,4209409,,,,8185
4209607,SC,LAURO MULLER,4209607,,,,8189
4209805,SC,LEOBERTO LEAL,4209805,,,,8193
4210001,SC,LUIZ ALVES,4210001,,,,8197
4210209,SC,MAJOR GERCINO,4210209,,,,8201
4210506,SC,MARAVILHA,4210506,,,,8205
4210704,SC,MATOS COSTA,4210704,,,,8209
4211108,SC,MONTE CASTELO,4211108,,,,8217
4211306,SC,NAVEGANTES,4211306,,,,8221
4211504,SC,NOVA TRENTO,4211504,,,,8225
4211702,SC,ORLEANS,4211702,,,,8229
4212106,SC,PALMITOS,4212106,,,,8237
4212304,SC,PAULO LOPES,4212304,,,,8241
4212502,SC,PENHA,4212502,,,,8245
4212700,SC,PETROLANDIA,4212700,,,,8249
4212908,SC,PINHALZINHO,4212908,,,,8253
4213302,SC,PONTE ALTA,4213302,,,,8261
4213500,SC,PORTO BELO,4213500,,,,8265
4213708,SC,POUSO REDONDO,4213708,,,,8269
4213906,SC,PRESIDENTE CASTELLO BRANCO,4213906,,,,8273
4214102,SC,PRESIDENTE NEREU,4214102,,,,8277
4214508,SC,RIO DO CAMPO,4214508,,,,8285
4214706,SC,RIO DOS CEDROS,4214706,,,,8289
4214805,SC,RIO DO SUL,4214805,,,,8291
4215000,SC,RIO NEGRINHO,4215000,,,,8295
4215208,SC,ROMELANDIA,4215208,,,,8299
4215604,SC,SANTA ROSA DE LIMA,4215604,,,,8307
4215802,SC,SAO BENTO DO SUL,4215802,,,,8311
4216008,SC,SAO CARLOS,4216008,,,,8315
4216800,SC,SAO JOSE DO CERRITO,4216800,,,,8331
4217006,SC,SAO LUDGERO,4217006,,,,8335
4217204,SC,SAO MIGUEL DO OESTE,4217204,,,,8339
4217402,SC,SCHROEDER,4217402,,,,8343
4217600,SC,SIDEROPOLIS,4217600,,,,8347
4218004,SC,TIJUCAS,4218004,,,,8355
4218202,SC,TIMBO,4218202,,,,8357
4218400,SC,TREZE DE MAIO,4218400,,,,8361
4218608,SC,TROMBUDO CENTRAL,4218608,,,,8365
4219002,SC,URUSSANGA,4219002,,,,8373
4219200,SC,VIDAL RAMOS,4219200,,,,8377
4219408,SC,WITMARSUM,4219408,,,,8381
4219606,SC,XAVANTINA,4219606,,,,8385
4202503,SC,BOM JARDIM DA SERRA,4202503,,,,8389
4210407,SC,MARACAJA,4210407,,,,8391
4310439,RS,IPE,4310439,,,,8399
4309753,RS,IBARAMA,4309753,,,,8401
4309050,RS,GLORINHA,4309050,,,,8407
4307864,RS,FAGUNDES VARELA,4307864,,,,8411
4307054,RS,ERNESTINA,4307054,,,,8415
4306932,RS,ENTRE-IJUIS,4306932,,,,8419
4306767,RS,ELDORADO DO SUL,4306767,,,,8423
4306452,RS,DOIS LAJEADOS,4306452,,,,8427
4306056,RS,CRISTAL,4306056,,,,8431
4305173,RS,CERRO GRANDE DO SUL,4305173,,,,8435
4304952,RS,CASEIROS,4304952,,,,8441
4304101,RS,CAMPOS BORGES,4304101,,,,8445
4104451,PR,CANTAGALO,4104451,,,,8451
4100459,PR,ALTAMIRA DO PARANA,4100459,,,,8455
4107751,PR,FIGUEIRA,4107751,,,,8457
4126256,PR,SARANDI,4126256,,,,8461
4124053,PR,SANTA TEREZINHA DE ITAIPU,4124053,,,,8467
4116059,PR,MISSAL,4116059,,,,8469
4104055,PR,CAMPO BONITO,4104055,,,,8475
4126652,PR,SULINA,4126652,,,,8477
4106555,PR,CORUMBATAI DO SUL,4106555,,,,8479
4113734,PR,LUIZIANA,4113734,,,,8481
4302451,RS,BOQUEIRAO DO LEAO,4302451,,,,8483
4300638,RS,AMARAL FERRADOR,4300638,,,,8493
4300554,RS,ALTO ALEGRE,4300554,,,,8495
4300059,RS,AGUA SANTA,4300059,,,,8499
4300307,RS,ALECRIM,4300307,,,,8505
4300901,RS,ARATIBA,4300901,,,,8517
4301008,RS,ARROIO DO MEIO,4301008,,,,8519
4301206,RS,ARROIO DO TIGRE,4301206,,,,8523
4301305,RS,ARROIO GRANDE,4301305,,,,8525
4301503,RS,AUGUSTO PESTANA,4301503,,,,8529
4301602,RS,BAGE,4301602,,,,8531
4301701,RS,BARAO DE COTEGIPE,4301701,,,,8533
4301800,RS,BARRACAO,4301800,,,,8535
4302105,RS,BENTO GONCALVES,4302105,,,,8541
4302303,RS,BOM JESUS,4302303,,,,8545
4302600,RS,BRAGA,4302600,,,,8551
4302709,RS,BUTIA,4302709,,,,8553
4302907,RS,CACEQUI,4302907,,,,8557
4303103,RS,CACHOEIRINHA,4303103,,,,8561
4303301,RS,CAIBATE,4303301,,,,8565
4303400,RS,CAICARA,4303400,,,,8567
4303509,RS,CAMAQUA,4303509,,,,8569
4303608,RS,CAMBARA DO SUL,4303608,,,,8571
4303707,RS,CAMPINA DAS MISSOES,4303707,,,,8573
4303806,RS,CAMPINAS DO SUL,4303806,,,,8575
4304002,RS,CAMPO NOVO,4304002,,,,8579
4304705,RS,CARAZINHO,4304705,,,,8591
4304903,RS,CASCA,4304903,,,,8595
4305108,RS,CAXIAS DO SUL,4305108,,,,8599
4305306,RS,CHAPADA,4305306,,,,8603
4305405,RS,CHIAPETTA,4305405,,,,8605
4305603,RS,COLORADO,4305603,,,,8609
4305801,RS,CONSTANTINA,4305801,,,,8613
4306007,RS,CRISSIUMAL,4306007,,,,8617
4306205,RS,CRUZEIRO DO SUL,4306205,,,,8621
4306403,RS,DOIS IRMAOS,4306403,,,,8625
4306601,RS,DOM PEDRITO,4306601,,,,8629
4306809,RS,ENCANTADO,4306809,,,,8633
4307005,RS,ERECHIM,4307005,,,,8637
4307104,RS,HERVAL,4307104,,,,8639
4307302,RS,ERVAL SECO,4307302,,,,8643
4307500,RS,ESPUMOSO,4307500,,,,8647
4307708,RS,ESTEIO,4307708,,,,8651
4307906,RS,FARROUPILHA,4307906,,,,8655
4308102,RS,FELIZ,4308102,,,,8659
4308300,RS,FONTOURA XAVIER,4308300,,,,8663
4308409,RS,FORMIGUEIRO,4308409,,,,8665
4308607,RS,GARIBALDI,4308607,,,,8669
4308805,RS,GENERAL CAMARA,4308805,,,,8673
4309001,RS,GIRUA,4309001,,,,8679
4309209,RS,GRAVATAI,4309209,,,,8683
4309407,RS,GUAPORE,4309407,,,,8687
4310108,RS,IGREJINHA,4310108,,,,8703
4310306,RS,ILOPOLIS,4310306,,,,8707
4310504,RS,IRAI,4310504,,,,8711
4310900,RS,JACUTINGA,4310900,,,,8719
4311106,RS,JAGUARI,4311106,,,,8723
4311304,RS,LAGOA VERMELHA,4311304,,,,8727
4311502,RS,LAVRAS DO SUL,4311502,,,,8731
4311601,RS,LIBERATO SALZANO,4311601,,,,8733
4311700,RS,MACHADINHO,4311700,,,,8735
4311809,RS,MARAU,4311809,,,,8737
4311908,RS,MARCELINO RAMOS,4311908,,,,8739
4312104,RS,MATA,4312104,,,,8743
4312302,RS,MIRAGUAI,4312302,,,,8747
4312500,RS,MOSTARDAS,4312500,,,,8751
4312658,RS,NAO-ME-TOQUE,4312658,,,,8755
4313003,RS,NOVA BRESCIA,4313003,,,,8763
4313409,RS,NOVO HAMBURGO,4313409,,,,8771
4313607,RS,PAIM FILHO,4313607,,,,8775
4313805,RS,PALMITINHO,4313805,,,,8779
4314001,RS,PARAI,4314001,,,,8783
4314209,RS,PEDRO OSORIO,4314209,,,,8787
4314407,RS,PELOTAS,4314407,,,,8791
4314803,RS,PORTAO,4314803,,,,8799
0000000,RS,DEMAIS MUNICIPIOS,0000000,,,,8802
4315008,RS,PORTO LUCENA,4315008,,,,8803
4315206,RS,PUTINGA,4315206,,,,8807
4315404,RS,REDENTORA,4315404,,,,8811
4315602,RS,RIO GRANDE,4315602,,,,8815
4316006,RS,ROLANTE,4316006,,,,8823
4316105,RS,RONDA ALTA,4316105,,,,8825
4316303,RS,ROQUE GONZALES,4316303,,,,8829
4316501,RS,SALVADOR DO SUL,4316501,,,,8833
4316709,RS,SANTA BARBARA DO SUL,4316709,,,,8837
4317103,RS,SANTANA DO LIVRAMENTO,4317103,,,,8845
4317301,RS,SANTA VITORIA DO PALMAR,4317301,,,,8849
4317509,RS,SANTO ANGELO,4317509,,,,8853
4317707,RS,SANTO ANTONIO DAS MISSOES,4317707,,,,8857
4317905,RS,SANTO CRISTO,4317905,,,,8861
4318101,RS,SAO FRANCISCO DE ASSIS,4318101,,,,8865
4318507,RS,SAO JOSE DO NORTE,4318507,,,,8873
4318705,RS,SAO LEOPOLDO,4318705,,,,8877
4318804,RS,SAO LOURENCO DO SUL,4318804,,,,8879
4319000,RS,SAO MARCOS,4319000,,,,8883
4319208,RS,SAO NICOLAU,4319208,,,,8887
4319505,RS,SAO SEBASTIAO DO CAI,4319505,,,,8893
4319703,RS,SAO VALENTIM,4319703,,,,8897
4320008,RS,SAPUCAIA DO SUL,4320008,,,,8901
4320206,RS,SEBERI,4320206,,,,8905
4320404,RS,SERAFINA CORREA,4320404,,,,8909
4321006,RS,TAPERA,4321006,,,,8923
4321204,RS,TAQUARA,4321204,,,,8927
4321501,RS,TORRES,4321501,,,,8933
4321907,RS,TRES PASSOS,4321907,,,,8941
4322301,RS,TUPARENDI,4322301,,,,8949
4322509,RS,VACARIA,4322509,,,,8953
4322707,RS,VERA CRUZ,4322707,,,,8957
4323101,RS,VICENTE DUTRA,4323101,,,,8965
4313656,RS,PALMARES DO SUL,4313656,,,,8967
4321352,RS,TAVARES,4321352,,,,8971
5106307,MT,PARANATINGA,5106307,,,,8983
5107909,MT,SINOP,5107909,,,,8985
5101258,MT,ARAPUTANGA,5101258,,,,8989
5105002,MT,JAURU,5105002,,,,8991
5107206,MT,RIO BRANCO,5107206,,,,8995
5107750,MT,SALTO DO CEU,5107750,,,,8997
5100102,MT,ACORIZAL,5100102,,,,9001
5000203,MS,AGUA CLARA,5000203,,,,9003
5100300,MT,ALTO ARAGUAIA,5100300,,,,9005
5100508,MT,ALTO PARAGUAI,5100508,,,,9009
5000609,MS,AMAMBAI,5000609,,,,9011
5000708,MS,ANASTACIO,5000708,,,,9013
5000807,MS,ANAURILANDIA,5000807,,,,9015
5000906,MS,ANTONIO JOAO,5000906,,,,9017
5001102,MS,AQUIDAUANA,5001102,,,,9021
5101407,MT,ARIPUANA,5101407,,,,9027
5101704,MT,BARRA DO BUGRES,5101704,,,,9033
5001904,MS,BATAGUASSU,5001904,,,,9037
5002100,MS,BELA VISTA,5002100,,,,9041
5002308,MS,BRASILANDIA,5002308,,,,9045
5102504,MT,CACERES,5102504,,,,9047
0000000,MS,DEMAIS MUNICIPIOS,0000000,,,,9052
5002407,MS,CAARAPO,5002407,,,,9055
5003108,MS,CORGUINHO,5003108,,,,9061
5003207,MS,CORUMBA,5003207,,,,9063
5103403,MT,CUIABA,5103403,,,,9067
0000000,MT,DEMAIS MUNICIPIOS,0000000,,,,9068
5103502,MT,DIAMANTINO,5103502,,,,9069
5003702,MS,DOURADOS,5003702,,,,9073
5103908,MT,GENERAL CARNEIRO,5103908,,,,9077
5004007,MS,GLORIA DE DOURADOS,5004007,,,,9079
5004304,MS,IGUATEMI,5004304,,,,9085
5004502,MS,ITAPORA,5004502,,,,9089
5104609,MT,ITIQUIRA,5104609,,,,9091
5004908,MS,JARAGUARI,5004908,,,,9097
5005103,MS,JATEI,5005103,,,,9101
5105507,MT,VILA BELA DA SANTISSIMA TRINDADE,5105507,,,,9109
5005806,MS,NIOAQUE,5005806,,,,9115
5106000,MT,NORTELANDIA,5106000,,,,9119
5006309,MS,PARANAIBA,5006309,,,,9125
5106505,MT,POCONE,5106505,,,,9129
5006606,MS,PONTA PORA,5006606,,,,9131
5106802,MT,PORTO DOS GAUCHOS,5106802,,,,9135
5007109,MS,RIBAS DO RIO PARDO,5007109,,,,9141
5007307,MS,RIO NEGRO,5007307,,,,9145
5007505,MS,ROCHEDO,5007505,,,,9149
5107602,MT,RONDONOPOLIS,5107602,,,,9151
5008008,MS,TERENOS,5008008,,,,9159
5108204,MT,TORIXOREU,5108204,,,,9163
5000856,MS,ANGELICA,5000856,,,,9169
5003751,MS,ELDORADO,5003751,,,,9173
5105622,MT,MIRASSOL D'OESTE,5105622,,,,9177
5107859,MT,SAO FELIX DO ARAGUAIA,5107859,,,,9183
5107958,MT,TANGARA DA SERRA,5107958,,,,9185
5008404,MS,VICENTINA,5008404,,,,9187
5102702,MT,CANARANA,5102702,,,,9193
5106257,MT,NOVA XAVANTINA,5106257,,,,9195
5107776,MT,SANTA TEREZINHA,5107776,,,,9197
5200100,GO,ABADIANIA,5200100,,,,9201
5200209,GO,AGUA LIMPA,5200209,,,,9203
5200308,GO,ALEXANIA,5200308,,,,9205
5200506,GO,ALOANDIA,5200506,,,,9209
1700707,TO,ALVORADA,1700707,,,,9213
5200902,GO,AMORINOPOLIS,5200902,,,,9217
5201306,GO,ANICUNS,5201306,,,,9225
1701903,TO,ARAGUACEMA,1701903,,,,9237
1702109,TO,ARAGUAINA,1702109,,,,9241
5202502,GO,ARUANA,5202502,,,,9249
5202809,GO,AVELINOPOLIS,5202809,,,,9255
1703008,TO,BABACULANDIA,1703008,,,,9259
5203203,GO,BARRO ALTO,5203203,,,,9263
